Time,SWH,WDIR,WSPD,GST,DPD,APD,MWD,PRES,ATMP,WTMP
2023/5/28 3:40,2.56,118,10.6,13.1,6.67,5.59,153,1009.8,22.4,24.2
2023/5/28 4:10,2.49,122,11.4,14.2,6.67,5.6,148,1009.2,22.5,24.2
2023/5/28 4:40,2.72,121,11.6,15.2,7.14,5.84,150,1008.8,22,24.1
2023/5/28 5:10,2.68,120,11.1,14.6,6.67,5.66,172,1008.3,21.8,24.2
2023/5/28 5:40,2.58,132,12.3,15.3,7.69,5.55,121,1007.5,22,24.1
2023/5/28 6:10,2.7,136,12.6,16.8,7.14,5.73,138,1007,22.3,24.1
2023/5/28 6:40,2.73,136,13.6,16.7,6.67,5.8,151,1006.2,22.2,24.1
2023/5/28 7:10,3.1,131,12.5,14.9,6.67,5.99,159,1005.6,22.5,24.1
2023/5/28 7:40,2.69,139,8.2,10.8,7.14,5.82,161,1005.2,23.7,24.1
2023/5/28 8:10,2.61,179,6.4,9.5,7.14,5.9,165,1005.1,24.3,24.1
2023/5/28 8:40,2.59,220,4.9,6.8,7.14,6.01,167,1005.2,24,24.1
2023/5/28 9:10,2.41,247,5.9,8.4,6.67,5.9,169,1005.6,23.8,24.1
2023/5/28 9:40,2.04,269,7.8,10.5,7.14,5.7,145,1006.2,22.8,24.1
2023/5/28 10:10,2.05,288,11.8,14.8,7.14,5.53,127,1007.5,21.5,24.1
2023/5/28 10:40,1.9,284,12.6,16,7.14,5.15,110,1008.5,20.2,24.1
2023/5/28 11:10,2.06,293,11.3,14.3,6.67,5.05,115,1009.4,20.1,24.1
2023/5/28 11:40,2.11,289,10.3,12.5,5.26,4.98,250,1010.3,19.8,24.1
2023/5/28 12:10,1.81,280,9.1,11.5,5.26,5.05,297,1010.9,19.7,24.1
2023/5/28 12:40,1.78,276,8.6,10.4,5.26,5.01,294,1011.6,19.6,24.1
2023/5/28 13:10,1.7,274,8.4,10.5,4.76,4.96,303,1011.9,19.6,24.1
2023/5/28 13:40,1.56,274,7.9,10.1,5,5,312,1012.2,19.7,24.1
2023/5/28 14:10,1.58,266,8,9.8,4.76,4.99,308,1012.7,19.5,24.1
2023/5/28 14:40,1.5,264,8.1,10.1,5,4.9,322,1013,19.6,24.1
2023/5/28 15:10,1.52,255,8.4,10.6,5,4.9,307,1013.1,19.3,24.1
2023/5/28 15:40,1.32,255,8.1,10.5,4.76,4.74,298,1012.9,19.4,24.1
2023/5/28 16:10,1.4,260,8.3,10.3,7.69,4.85,99,1012.8,19.4,24.2
2023/5/28 16:40,1.36,261,8.6,10.9,4.55,4.7,280,1012.5,19.6,24.2
2023/5/28 17:10,1.46,257,8.3,10.1,4.55,4.64,274,1012.4,19.7,24.2
2023/5/28 17:40,1.44,259,9,11.1,4.35,4.48,260,1012.5,19.8,24.2
2023/5/28 18:10,1.5,256,9.4,11.4,4.35,4.55,262,1012.5,19.9,24.2
2023/5/28 18:40,1.35,258,9.6,11.8,4.55,4.49,251,1012.4,19.9,24.2
2023/5/28 19:10,1.37,258,9.3,11.6,4.55,4.5,256,1012.1,19.9,24.2
2023/5/28 19:40,1.41,254,8.7,11,4.76,4.57,241,1012.2,20.1,24.2
2023/5/28 20:10,1.46,263,8.6,11.3,4.55,4.61,248,1012,20.1,24.2
2023/5/28 20:40,1.35,264,7.5,9.8,4.76,4.45,237,1011.9,20.3,24.1
2023/5/28 21:10,1.33,263,7.5,9.8,4.76,4.62,230,1012,20.3,24.1
2023/5/28 21:40,1.3,262,7.1,9.3,4.76,4.55,245,1012.1,20.4,24.1
2023/5/28 22:10,1.38,265,6.5,8.5,4.76,4.69,239,1012.4,20.4,24.1
2023/5/28 22:40,1.3,268,6.7,8.9,4.76,4.71,250,1012.1,20.5,24.1
2023/5/28 23:10,1.31,263,5.9,7.6,4.55,4.65,242,1012.2,20.5,24.1
2023/5/28 23:40,1.2,262,5.9,7.6,5,4.48,217,1012.5,20.5,24.1
2023/5/29 0:10,1.14,270,6.4,8.4,4.35,4.66,248,1012.9,20.6,24.1
2023/5/29 0:40,1.12,269,6.3,9.6,4.55,4.56,240,1013,20.6,24.1
2023/5/29 1:10,1.07,275,6.2,8.6,4.76,4.45,232,1013.2,20.5,24.1
2023/5/29 1:40,0.99,274,5.9,8.4,4.55,4.51,233,1013.6,20.5,24.1
2023/5/29 2:10,1.01,280,6.3,8,4.55,4.51,228,1013.9,20.2,24.1
2023/5/29 2:40,1.03,269,6.2,7.8,4.55,4.54,234,1014.1,20,24.1
2023/5/29 3:10,0.98,267,5.6,7.3,5,4.51,198,1014,20,24.1
2023/5/29 3:40,0.96,271,6.2,7.7,9.09,4.46,88,1013.9,20,24.1
2023/5/29 4:10,1.01,270,5.9,7.5,8.33,4.43,112,1013.8,19.7,24.1
2023/5/29 4:40,1,257,6.5,9.3,4.55,4.48,218,1013.5,19.8,24.1
2023/5/29 5:10,1.02,263,6.3,7.9,8.33,4.62,108,1013.2,19.9,24.1
2023/5/29 5:40,1,234,5.6,8.5,10,4.41,99,1012.8,19.9,24.1
2023/5/29 6:10,1.02,254,6.5,8.1,9.09,4.52,98,1012.5,20,24.1
2023/5/29 6:40,0.96,263,6.5,8.7,9.09,4.4,120,1012.6,20,24
2023/5/29 7:10,0.95,271,5.9,7.5,8.33,4.41,94,1012.2,19.7,24
2023/5/29 7:40,0.92,270,7.4,9.7,9.09,4.31,100,1012.1,19.8,24
2023/5/29 8:10,0.98,273,7,9,9.09,4.33,100,1012.2,19.6,24
2023/5/29 8:40,1.02,274,7.6,10,8.33,4.51,103,1012.3,19.5,24
2023/5/29 9:10,1.01,284,8.2,10.1,9.09,4.26,107,1012.4,19.5,24
2023/5/29 9:40,1.07,291,7.6,9.8,9.09,4.32,105,1012.5,19.1,24
2023/5/29 10:10,1.08,286,6.5,8.4,8.33,4.42,119,1013,19,24
2023/5/29 10:40,1.09,290,6.3,8.8,9.09,4.46,113,1013.2,19,24
2023/5/29 11:10,0.98,289,6.4,8.5,9.09,4.47,105,1013.4,18.9,24
2023/5/29 11:40,1.03,283,5.7,7.3,4.35,4.37,233,1013.6,18.8,23.9
2023/5/29 12:10,1.05,287,5.6,7.4,8.33,4.47,133,1013.5,18.8,23.9
2023/5/29 12:40,0.93,270,5.4,6.8,9.09,4.42,119,1013.5,18.9,23.9
2023/5/29 13:10,0.9,285,5.3,7,7.69,4.51,117,1013.7,19.3,23.9
2023/5/29 13:40,0.95,298,5.3,7.4,9.09,4.57,109,1013.8,19.4,23.9
2023/5/29 14:10,0.96,303,4.6,5.9,9.09,4.66,107,1013.9,19.4,23.9
2023/5/29 14:40,0.89,285,3.4,4.5,8.33,4.73,101,1013.8,19.4,24
2023/5/29 15:10,0.82,278,3.8,5,8.33,4.79,110,1014,19.5,24
2023/5/29 15:40,0.89,284,3.8,4.9,7.69,4.99,104,1013.7,19.7,24
2023/5/29 16:10,0.82,238,3.2,4.5,7.69,4.79,108,1013.6,19.9,24
2023/5/29 16:40,0.82,233,3.9,5.1,8.33,4.77,108,1013.4,20.2,24.1
2023/5/29 17:10,0.81,235,4.5,5.6,9.09,4.95,96,1013.2,20.5,24.1
2023/5/29 17:40,0.78,240,4.6,5.6,8.33,5.12,108,1013,20.9,24.2
2023/5/29 18:10,0.71,244,4.2,5.1,8.33,4.62,123,1012.7,21.1,24.3
2023/5/29 18:40,0.7,240,4.5,5.6,8.33,4.91,96,1012.7,21.2,24.3
2023/5/29 19:10,0.72,243,3.4,4.4,8.33,5.18,98,1012.4,21.4,24.3
2023/5/29 19:40,0.7,250,2.9,3.9,9.09,5.26,110,1012.3,21.7,24.4
2023/5/29 20:10,0.71,240,2.1,3.4,8.33,5.5,106,1012,21.9,24.5
2023/5/29 20:40,0.74,212,1.4,2.3,8.33,5.57,101,1011.9,22.1,24.5
2023/5/29 21:10,0.66,195,1.6,2.5,8.33,5.6,98,1011.9,22.2,24.5
2023/5/29 21:40,0.67,176,1.4,2.4,8.33,5.87,104,1011.8,22.4,24.4
2023/5/29 22:10,0.63,178,2,3,9.09,5.75,119,1011.8,22.4,24.5
2023/5/29 22:40,0.66,161,2.3,3.5,9.09,6.19,122,1011.9,22.6,24.5
2023/5/29 23:10,0.67,175,1.1,2,8.33,6.31,93,1012.2,22.9,24.4
2023/5/29 23:40,0.65,161,1.3,2,8.33,6.34,106,1012.4,23,24.5
2023/5/30 0:10,0.69,197,1.6,2.3,8.33,6.44,123,1012.5,23.3,24.4
2023/5/30 0:40,0.66,193,1.7,2.5,9.09,6.34,116,1012.7,23.5,24.4
2023/5/30 1:10,0.67,207,1.3,2,8.33,6.35,111,1012.9,23.5,24.3
2023/5/30 1:40,0.65,190,1.6,2,8.33,6.03,98,1013.2,23.6,24.3
2023/5/30 2:10,0.68,199,1.1,1.7,7.69,6.47,109,1013.4,23.6,24.2
2023/5/30 2:40,0.63,200,1.2,1.7,8.33,6.45,108,1013.7,23.7,24.2
2023/5/30 3:10,0.6,155,0.8,1.3,7.69,6.38,94,1013.8,23.7,24.2
2023/5/30 3:40,0.63,118,0.5,1.1,9.09,6.4,105,1013.8,23.6,24.2
2023/5/30 4:10,0.64,118,0.9,1.6,8.33,6.35,108,1013.5,23.6,24.2
2023/5/30 4:40,0.65,142,1.4,1.9,7.69,5.98,105,1013.5,23.6,24.2
2023/5/30 5:10,0.7,156,1.5,1.9,7.69,6.09,105,1013.2,23.6,24.2
2023/5/30 5:40,0.73,175,1.5,2,8.33,5.94,102,1012.7,23.7,24.2
2023/5/30 6:10,0.75,195,2.3,2.8,8.33,5.77,84,1012.4,23.8,24.2
2023/5/30 6:40,0.72,184,2.1,2.5,9.09,5.69,90,1012.3,23.8,24.2
2023/5/30 7:10,0.75,184,2,2.4,7.69,5.8,94,1012.2,23.8,24.2
2023/5/30 7:40,0.72,186,1.4,2,8.33,5.75,90,1012.4,23.9,24.2
2023/5/30 8:10,0.67,184,2,2.5,7.69,5.55,94,1012.3,23.9,24.2
2023/5/30 8:40,0.7,160,0.8,1.2,8.33,5.69,99,1012.4,23.8,24.2
2023/5/30 9:10,0.64,129,0.8,1.3,7.69,5.79,99,1012.8,23.7,24.2
2023/5/30 9:40,0.64,101,0.9,1.3,7.69,5.77,94,1013,23.8,24.2
2023/5/30 10:10,0.69,120,0.3,0.9,8.33,6.03,108,1013.4,23.8,24.1
2023/5/30 10:40,0.72,77,0.8,1.2,7.69,6.22,103,1013.7,24,24.1
2023/5/30 11:10,0.69,51,1.8,2.3,7.14,6.08,105,1014,24,24.1
2023/5/30 11:40,0.64,56,1.5,2,7.69,6.21,116,1014.1,24,24
2023/5/30 12:10,0.68,44,2,2.5,7.69,6.14,116,1014.3,24.2,24
2023/5/30 12:40,0.6,50,2.9,3.4,7.69,6.07,111,1014.5,24.1,24.1
2023/5/30 13:10,0.67,52,3.2,3.9,8.33,6.32,122,1014.9,24.1,24.1
2023/5/30 13:40,0.61,50,3.4,3.9,7.69,6.3,120,1014.8,24,24.1
2023/5/30 14:10,0.69,49,4.6,5.3,7.69,6.47,106,1014.7,23.9,24.1
2023/5/30 14:40,0.59,56,5,5.9,8.33,5.88,127,1014.8,23.8,24.2
2023/5/30 15:10,0.69,66,4.3,5.3,7.69,5.84,118,1014.9,23.9,24.3
2023/5/30 15:40,0.66,65,4.3,5.1,8.33,5.58,100,1015,24,24.3
2023/5/30 16:10,0.67,68,3.7,4.5,7.69,5.74,122,1015,24,24.4
2023/5/30 16:40,0.68,62,4.3,4.9,7.69,5.78,115,1014.8,24,24.5
2023/5/30 17:10,0.59,52,4.4,5.6,7.14,5.46,106,1014.6,24,24.6
2023/5/30 17:40,0.64,57,4.4,5.5,8.33,5.65,95,1014.6,23.9,24.7
2023/5/30 18:10,0.63,58,4.3,5.1,8.33,5.35,104,1014.6,23.9,24.7
2023/5/30 18:40,0.65,72,4.3,5.3,8.33,5.31,89,1014.6,23.9,24.7
2023/5/30 19:10,0.65,74,4.6,5.9,8.33,5.17,104,1014.5,23.9,24.8
2023/5/30 19:40,0.65,73,4.6,5.8,7.69,5.38,90,1014.6,24,24.8
2023/5/30 20:10,0.64,69,4.5,5.7,8.33,5.13,90,1014.6,24,24.9
2023/5/30 20:40,0.65,83,4.8,6.1,7.14,5,91,1014.3,24,24.9
2023/5/30 21:10,0.63,94,4.3,5.4,8.33,4.83,94,1014.2,24,24.8
2023/5/30 21:40,0.64,95,4.1,5.1,8.33,4.93,88,1014.1,24.1,24.7
2023/5/30 22:10,0.65,103,4,5.1,8.33,4.96,90,1014,24.1,24.7
2023/5/30 22:40,0.68,113,3.8,4.7,8.33,5.19,97,1014.2,24.2,24.6
2023/5/30 23:10,0.68,106,3.8,4.9,8.33,4.96,102,1014.4,24.2,24.6
2023/5/30 23:40,0.62,96,3.8,4.6,8.33,4.95,107,1014.8,24.3,24.5
2023/5/31 0:10,0.67,101,3.7,4.9,8.33,5.28,111,1014.7,24.2,24.5
2023/5/31 0:40,0.71,102,3.4,4.5,8.33,5.18,122,1014.9,24.2,24.4
2023/5/31 1:10,0.68,113,3.1,3.8,7.69,5.25,116,1015.1,24.2,24.4
2023/5/31 1:40,0.61,104,2.6,3.6,8.33,5.1,127,1015.3,24.1,24.4
2023/5/31 2:10,0.64,87,2.6,3.4,8.33,5.11,120,1015.6,24.2,24.5
2023/5/31 2:40,0.64,80,2.8,3.5,7.69,4.99,132,1016,24.1,24.5
2023/5/31 3:10,0.67,80,2.5,3.2,8.33,4.95,113,1016.1,24,24.5
2023/5/31 3:40,0.68,69,2.8,3.5,7.69,4.87,119,1016.2,23.8,24.5
2023/5/31 4:10,0.6,58,2.7,3.5,7.69,4.85,129,1016.2,23.8,24.5
2023/5/31 4:40,0.62,51,3,3.9,8.33,4.91,125,1016.1,23.7,24.5
2023/5/31 5:10,0.62,51,3.2,4.2,8.33,5.11,124,1015.8,23.6,24.4
2023/5/31 5:40,0.61,44,2.8,3.6,8.33,5.18,124,1015.7,23.6,24.3
2023/5/31 6:10,0.62,45,3.8,5,8.33,5.28,108,1015.5,23.4,24.3
2023/5/31 6:40,0.63,38,4.1,5,9.09,5.07,136,1015.3,23.4,24.2
2023/5/31 7:10,0.58,22,5,5.9,7.69,4.79,92,1015.3,23.2,24.2
2023/5/31 7:40,0.65,24,5.2,6.6,8.33,4.96,134,1015.4,23.1,24.2
2023/5/31 8:10,0.64,17,5.6,6.7,7.69,4.59,127,1015.3,22.8,24.2
2023/5/31 8:40,0.63,18,4.5,5.4,8.33,4.67,118,1015.5,22.7,24.2
2023/5/31 9:10,0.66,24,4,5,8.33,4.75,125,1015.7,22.7,24.1
2023/5/31 9:40,0.67,50,3.5,5.2,9.09,4.99,111,1016,22.9,24.1
2023/5/31 10:10,0.66,44,3.9,4.9,8.33,5.2,114,1016.5,23.2,24.1
2023/5/31 10:40,0.68,46,6.5,8,8.33,4.51,129,1016.7,23.3,24.1
2023/5/31 11:10,0.75,42,7.9,9.4,8.33,4.25,131,1016.8,23,24.1
2023/5/31 11:40,0.9,37,8.9,10.5,8.33,3.89,133,1016.9,22.8,24.1
2023/5/31 12:10,1.06,41,8.7,10.3,4.17,4.07,36,1017,22.6,24.1
2023/5/31 12:40,1.2,46,8.7,11.2,4.55,4.19,32,1017.3,22.6,24.1
2023/5/31 13:10,1.26,43,8.9,10.3,5.26,4.2,55,1017.4,22.5,24.1
2023/5/31 13:40,1.33,36,9.3,11.3,4.76,4.29,46,1017.6,22.4,24.1
2023/5/31 14:10,1.3,36,9.2,11.6,5.56,4.27,52,1017.6,22.3,24.1
2023/5/31 14:40,1.28,32,9.3,11.5,5.56,4.21,58,1017.6,22,24.1
2023/5/31 15:10,1.25,27,9.3,11.2,5.56,4.22,55,1017.7,21.7,24.2
2023/5/31 15:40,1.27,34,8.7,10.7,5.88,4.35,55,1017.8,21.7,24.2
2023/5/31 16:10,1.26,32,8.5,10.8,5.56,4.31,59,1017.9,21.7,24.2
2023/5/31 16:40,1.2,37,7.9,10,5.26,4.26,55,1018.1,22,24.3
2023/5/31 17:10,1.15,33,8,10,5,4.07,65,1017.9,22.1,24.3
2023/5/31 17:40,1.15,36,8.4,11.1,5.26,4.27,53,1017.8,22,24.3
2023/5/31 18:10,1.16,36,7.9,9.9,5,4.14,50,1017.6,22.1,24.4
2023/5/31 18:40,1.12,34,8.5,10.3,5.56,4.32,48,1017.6,22.1,24.4
2023/5/31 19:10,1.18,35,8.5,10.4,5,4.22,51,1017.5,22.1,24.5
2023/5/31 19:40,1.1,35,8.2,10.1,5.26,4.26,57,1017.1,22.3,24.5
2023/5/31 20:10,1.15,43,7.7,9.6,5.26,4.34,48,1017,22.3,24.9
2023/5/31 20:40,1.15,38,7.5,9.4,5,4.47,49,1017,22.3,24.9
2023/5/31 21:10,1.17,32,7.2,8.4,5.26,4.53,51,1016.9,22.2,25.1
2023/5/31 21:40,1.16,44,7.1,9.8,5.56,4.48,52,1016.8,22.3,25.1
2023/5/31 22:10,1.12,50,6.6,7.8,5.88,4.56,53,1016.8,22.4,25.2
2023/5/31 22:40,1.05,48,6.4,8.3,5.88,4.5,47,1017,22.4,25.3
2023/5/31 23:10,1.04,60,6.8,8.2,5,4.57,52,1016.8,22.6,25.2
2023/5/31 23:40,1.06,56,7.1,8.9,5,4.5,53,1016.9,22.7,25.2
2023/6/1 0:10,1.13,57,6.2,7.5,6.25,4.6,71,1016.8,22.8,25.2
2023/6/1 0:40,1.09,64,7.2,9,5.26,4.72,60,1016.9,23,25.2
2023/6/1 1:10,1.07,76,7.1,8.8,5.26,4.51,59,1016.8,23.1,25.2
2023/6/1 1:40,1.1,66,6.9,8.4,5.88,4.64,60,1016.8,23.2,25.1
2023/6/1 2:10,1.12,59,7.3,8.8,5.26,4.64,60,1016.7,23.4,25
2023/6/1 2:40,1.1,67,7.4,9.2,5.26,4.54,61,1017.1,23.5,24.9
2023/6/1 3:10,1.16,65,7,8.7,5.56,4.64,62,1017.1,23.6,24.9
2023/6/1 3:40,1.18,50,7,8.9,5.88,4.43,62,1016.8,23.5,24.9
2023/6/1 4:10,1.17,50,7.4,9.1,8.33,4.43,88,1016.7,23.4,24.9
2023/6/1 4:40,1.23,53,7.7,9.5,7.69,4.49,82,1016.5,23.4,25
2023/6/1 5:10,1.17,53,7.6,9.2,6.25,4.46,67,1016.5,23.3,25
2023/6/1 5:40,1.18,50,7.9,9.6,7.69,4.46,95,1015.9,23.1,25.1
2023/6/1 6:10,1.13,54,7.5,9.6,8.33,4.38,116,1015.6,23.2,25.1
2023/6/1 6:40,1.16,47,8,9.5,9.09,4.44,86,1015.1,23.1,25.1
2023/6/1 7:10,1.25,48,7.8,9.4,8.33,4.51,80,1014.9,23.1,25.2
2023/6/1 7:40,1.24,47,8,9.8,7.14,4.65,79,1014.8,23.1,25.2
2023/6/1 8:10,1.26,47,8.3,9.9,9.09,4.5,85,1014.9,23.1,25.2
2023/6/1 8:40,1.25,48,7.9,9.7,5.26,4.56,71,1014.9,23,25.2
2023/6/1 9:10,1.24,41,8.2,10.2,4.76,4.58,57,1014.7,22.9,25.1
2023/6/1 9:40,1.23,40,8.1,10.1,4.76,4.49,47,1014.6,22.9,25.1
2023/6/1 10:10,1.26,44,8,10.1,5,4.6,50,1015,22.9,25.1
2023/6/1 10:40,1.25,43,7.4,9.1,5,4.58,56,1015.3,22.9,25.1
2023/6/1 11:10,1.29,39,7.9,9.5,5.26,4.73,64,1015.5,22.9,25.1
2023/6/1 11:40,1.3,36,7.8,9.3,7.69,4.57,80,1015.6,22.7,25.1
2023/6/1 12:10,1.27,34,8.1,9.5,5.56,4.54,57,1015.6,22.8,25.1
2023/6/1 12:40,1.28,28,8.2,10,5.88,4.54,66,1015.7,22.7,25.1
2023/6/1 13:10,1.17,27,8.3,9.8,7.69,4.51,84,1015.8,22.5,25.1
2023/6/1 13:40,1.32,31,8.4,10.1,6.25,4.48,87,1015.9,22.4,25.1
2023/6/1 14:10,1.39,32,7.9,9.8,6.25,4.58,87,1015.8,22.3,25.2
2023/6/1 14:40,1.37,32,8,9.2,5.26,4.58,66,1015.7,22.2,25.2
2023/6/1 15:10,1.35,29,7.3,9.7,5.88,4.47,74,1016,22.1,25.2
2023/6/1 15:40,1.32,28,7.1,9,5.56,4.6,67,1015.9,22.1,25.2
2023/6/1 16:10,1.3,24,7.5,9.1,5.88,4.48,73,1015.9,22.1,25.2
2023/6/1 16:40,1.27,18,8.2,10.2,6.67,4.53,95,1015.7,21.8,25.2
2023/6/1 17:10,1.28,19,7.6,9.4,6.67,4.53,73,1015.7,21.8,25.3
2023/6/1 17:40,1.21,19,7.7,10,5.26,4.42,62,1015.4,21.9,25.3
2023/6/1 18:10,1.24,19,7.9,9.5,5.88,4.37,61,1015.2,21.9,25.3
2023/6/1 18:40,1.19,18,7.7,10,7.14,4.51,84,1015.1,22,25.3
2023/6/1 19:10,1.11,24,7.6,9.3,5.26,4.33,53,1014.9,22.2,25.3
2023/6/1 19:40,1.05,27,7.6,9.1,4.76,4.32,58,1014.6,22.3,25.3
2023/6/1 20:10,1.09,31,8,9.4,5.26,4.42,54,1014.3,22.4,25.4
2023/6/1 20:40,1.02,30,7.3,8.5,4.55,4.3,50,1014.2,22.5,25.4
2023/6/1 21:10,1.07,29,6.8,8.7,6.67,4.43,80,1014,22.6,25.4
2023/6/1 21:40,1.05,36,6.9,8.2,4.55,4.36,47,1013.8,22.6,25.4
2023/6/1 22:10,0.97,36,6.1,7.6,4.35,4.36,52,1013.5,22.8,25.4
2023/6/1 22:40,0.95,30,7.5,9.1,4.17,4.24,46,1013.2,22.9,25.4
2023/6/1 23:10,0.95,41,7.5,8.9,6.25,4.32,81,1013.2,23,25.4
2023/6/1 23:40,1.01,43,8.1,9.8,4.35,4.23,57,1013.3,23.2,25.4
2023/6/2 0:10,1,46,8.2,10.2,6.67,4.2,84,1013.2,23.2,25.4
2023/6/2 0:40,1.03,45,7.8,9.2,4.76,4.3,62,1013.2,23.3,25.4
2023/6/2 1:10,1.07,47,7.8,9.6,4.76,4.19,64,1013.5,23.4,25.4
2023/6/2 1:40,1.08,56,7.9,9.7,4.55,4.35,72,1013.7,23.6,25.4
2023/6/2 2:10,1.09,49,6.9,8.7,4.76,4.23,74,1014,23.7,25.4
2023/6/2 2:40,1.1,45,6.9,8.4,4.76,4.27,69,1013.9,23.7,25.3
2023/6/2 3:10,1.05,37,6.8,8.2,5.26,4.3,70,1013.7,23.8,25.3
2023/6/2 3:40,1.16,42,7,8.4,5,4.41,67,1013.4,23.7,25.3
2023/6/2 4:10,1.07,41,7.1,8.7,4.76,4.31,79,1013.1,23.7,25.3
2023/6/2 4:40,1.03,18,6.9,8.3,4.55,4.37,64,1012.9,22.8,25.3
2023/6/2 5:10,1.08,20,7.1,8.7,5.56,4.27,61,1012.8,22.9,25.3
2023/6/2 5:40,1.04,23,7.1,8.6,5.56,4.26,68,1012.3,22.9,25.3
2023/6/2 6:10,1.04,21,7.1,9,4.76,4.31,60,1012,23,25.3
2023/6/2 6:40,0.96,22,6.7,8.2,7.14,4.3,102,1011.7,23.1,25.3
2023/6/2 7:10,0.97,20,6.8,8.4,7.14,4.27,105,1011.6,22.9,25.3
2023/6/2 7:40,0.9,21,6.5,7.7,5,4.24,66,1011.4,23,25.3
2023/6/2 8:10,0.95,25,6.8,8.6,6.67,4.23,94,1011.4,22.9,25.3
2023/6/2 8:40,0.98,21,7,8.4,5.88,4.52,76,1011.4,22.8,25.3
2023/6/2 9:10,0.94,21,7,8.6,6.67,4.37,109,1011.2,22.8,25.3
2023/6/2 9:40,0.93,18,7.1,8.4,7.14,4.28,99,1011.3,22.8,25.3
2023/6/2 10:10,1,19,7.6,9,7.14,4.44,101,1011.3,22.8,25.3
2023/6/2 10:40,1.02,14,8.6,10.4,6.25,4.27,95,1011.4,22.8,25.3
2023/6/2 11:10,1.06,20,8.5,10.3,5.56,4.22,79,1011.6,23,25.3
2023/6/2 11:40,1.08,24,8.6,10.6,7.14,4.38,122,1011.6,22.7,25.3
2023/6/2 12:10,1.1,29,8.1,9.6,5,4.27,71,1012,22.6,25.3
2023/6/2 12:40,1.09,30,7.8,9.4,7.14,4.43,125,1011.9,22.6,25.3
2023/6/2 13:10,1.09,33,8.1,9.7,4.55,4.21,59,1011.9,22.5,25.3
2023/6/2 13:40,1.09,26,8.2,10,7.69,4.41,109,1011.8,22.5,25.3
2023/6/2 14:10,1.19,19,8.3,10.1,4.55,4.29,63,1011.6,22.4,25.3
2023/6/2 14:40,1.19,20,8,10,4.76,4.29,67,1011.6,22.5,25.3
2023/6/2 15:10,1.13,17,7.9,9.5,7.14,4.18,111,1011.6,22.4,25.3
2023/6/2 15:40,1.11,16,7.8,9.6,6.67,4.24,117,1011.7,22.3,25.3
2023/6/2 16:10,1.2,15,7.4,9.4,4.76,4.37,67,1011.6,22.3,25.3
2023/6/2 16:40,1.17,18,7.3,8.7,4.55,4.21,68,1011.5,22.2,25.4
2023/6/2 17:10,1.21,19,8.1,9.5,4.35,4.39,61,1011.3,22.2,25.4
2023/6/2 17:40,1.11,19,8.2,10.1,6.67,4.32,111,1010.9,22.2,25.4
2023/6/2 18:10,1.13,17,8,9.5,7.14,4.28,112,1010.8,22.1,25.4
2023/6/2 18:40,1.18,22,7.7,9.2,7.69,4.37,104,1010.5,22.3,25.4
2023/6/2 19:10,1.11,23,7.7,9.1,5,4.44,54,1010.3,22.5,25.4
2023/6/2 19:40,1.12,24,8.2,10.1,7.69,4.46,99,1010,22.8,25.4
2023/6/2 20:10,1.13,32,7.9,9.4,8.33,4.39,86,1010.1,22.9,25.4
2023/6/2 20:40,1.13,37,8.1,10.2,5,4.36,54,1010.1,23.1,25.4
2023/6/2 21:10,1.17,34,8.2,10,7.14,4.51,110,1009.9,23.1,25.4
2023/6/2 21:40,1.13,36,8.2,9.8,5,4.54,53,1009.7,23,25.4
2023/6/2 22:10,1.19,39,7.8,9.7,6.67,4.53,93,1009.5,23.2,25.4
2023/6/2 22:40,1.13,41,7.4,9.4,5,4.58,55,1009.3,23.3,25.4
2023/6/2 23:10,1.2,47,7,8.5,6.67,4.76,101,1009.3,23.5,25.4
2023/6/2 23:40,1.18,39,7.3,9.2,7.14,4.54,102,1009.3,23.7,25.4
2023/6/3 0:10,1.19,43,7.6,9.2,5.88,4.62,76,1009.2,23.7,25.4
2023/6/3 0:40,1.21,37,7.8,9.2,6.25,4.57,92,1009.1,23.8,25.4
2023/6/3 1:10,1.22,33,7.8,9.2,5.88,4.57,75,1009.1,23.8,25.4
2023/6/3 1:40,1.26,31,7.7,9.7,6.25,4.68,85,1009.2,23.7,25.4
2023/6/3 2:10,1.19,30,8.3,9.9,6.67,4.7,108,1009.5,23.8,25.3
2023/6/3 2:40,1.23,41,8.2,9.6,6.25,4.61,86,1009.7,23.9,25.3
2023/6/3 3:10,1.21,43,8.3,10.2,7.14,4.52,110,1009.7,23.9,25.3
2023/6/3 3:40,1.27,47,8.7,10.6,6.25,4.48,101,1009.4,24,25.3
2023/6/3 4:10,1.31,44,8.5,10.5,5.26,4.42,70,1009.2,24.1,25.3
2023/6/3 4:40,1.32,43,8.1,9.5,5.88,4.45,78,1008.9,24,25.3
2023/6/3 5:10,1.21,39,7.3,8.8,5,4.35,58,1008.7,24,25.3
2023/6/3 5:40,1.17,39,7.5,8.8,6.67,4.3,110,1008.3,24,25.2
2023/6/3 6:10,1.26,35,7.5,9.5,6.25,4.46,83,1007.9,24.2,25.2
2023/6/3 6:40,1.28,33,7.2,8.7,6.25,4.63,70,1007.7,24.1,25.2
2023/6/3 7:10,1.29,29,7.7,9.4,5.56,4.5,68,1007.4,24,25.2
2023/6/3 7:40,1.23,34,7.9,9.5,5.56,4.46,70,1007.1,23.9,25.2
